year,month,day,jd,Year-JD,Tair,T0,T80,tun15,season
2014,4,4,94,2014-94,-17.035,-5.468,,-16.373,MAM
2014,4,5,95,2014-95,-9.741,-3.901,,-8.826,MAM
2014,4,6,96,2014-96,-16.465,-5.345,,-16.213,MAM
2014,4,7,97,2014-97,-19.927,-6.089,,-19.031,MAM
2014,4,8,98,2014-98,-18.005,-5.676,,-16.751,MAM
2014,4,9,99,2014-99,-12.452,-4.483,,-12.669,MAM
2014,4,10,100,2014-100,-17.148,-5.492,,-16.761,MAM
2014,4,11,101,2014-101,-19.358,-5.967,,-19.240,MAM
2014,4,12,102,2014-102,-17.577,-5.584,,-17.289,MAM
2014,4,13,103,2014-103,-19.900,-6.083,,-19.598,MAM
2014,4,14,104,2014-104,-19.662,-6.032,,-18.573,MAM
2014,4,15,105,2014-105,-16.853,-5.429,,-16.104,MAM
2014,4,16,106,2014-106,-13.150,-4.633,,-12.779,MAM
2014,4,17,107,2014-107,-7.415,-3.401,,-5.797,MAM
2014,4,18,108,2014-108,-10.497,-4.063,,-8.528,MAM
2014,4,19,109,2014-109,-8.147,-3.558,,-6.914,MAM
2014,4,20,110,2014-110,-6.908,-3.292,,-6.192,MAM
2014,4,21,111,2014-111,-8.686,-3.674,,-6.255,MAM
2014,4,22,112,2014-112,-5.314,-2.949,,-4.191,MAM
2014,4,23,113,2014-113,-4.613,-2.799,,-4.431,MAM
2014,4,24,114,2014-114,-7.406,-3.399,,-6.965,MAM
2014,4,25,115,2014-115,-9.668,-3.885,,-8.438,MAM
2014,4,26,116,2014-116,-12.019,-4.390,,-9.065,MAM
2014,4,27,117,2014-117,-8.338,-3.599,,-7.711,MAM
2014,4,28,118,2014-118,-4.536,-2.782,,-3.341,MAM
2014,4,29,119,2014-119,-2.150,-2.270,,-0.499,MAM
2014,4,30,120,2014-120,-2.517,-2.349,,-1.797,MAM
2014,5,1,121,2014-121,-1.314,-0.140,,-0.085,MAM
2014,5,2,122,2014-122,-3.536,-0.786,,-2.997,MAM
2014,5,3,123,2014-123,-3.614,-0.809,,-3.285,MAM
2014,5,4,124,2014-124,-4.719,-1.130,,-4.707,MAM
2014,5,5,125,2014-125,-1.967,-0.330,,-2.340,MAM
2014,5,6,126,2014-126,-0.684,0.043,,-0.941,MAM
2014,5,7,127,2014-127,-2.050,-0.354,,-1.571,MAM
2014,5,8,128,2014-128,-1.603,-0.224,,-1.277,MAM
2014,5,9,129,2014-129,-0.901,-0.020,,-0.971,MAM
2014,5,10,130,2014-130,-2.276,-0.420,,-2.515,MAM
2014,5,11,131,2014-131,-1.550,-0.209,,-2.017,MAM
2014,5,12,132,2014-132,-1.981,-0.334,,-2.500,MAM
2014,5,13,133,2014-133,-2.317,-0.432,,-2.553,MAM
2014,5,14,134,2014-134,-3.895,-0.890,,-3.511,MAM
2014,5,15,135,2014-135,-1.269,-0.127,,1.862,MAM
2014,5,16,136,2014-136,1.343,0.632,,1.289,MAM
2014,5,17,137,2014-137,-0.569,0.076,,-0.350,MAM
2014,5,18,138,2014-138,-2.461,-0.474,,-2.602,MAM
2014,5,19,139,2014-139,-1.620,-0.229,,-0.885,MAM
2014,5,20,140,2014-140,0.334,0.339,,3.293,MAM
2014,5,21,141,2014-141,3.851,1.361,,7.441,MAM
2014,5,22,142,2014-142,5.476,1.834,,8.825,MAM
2014,5,23,143,2014-143,5.832,1.937,,5.580,MAM
2014,5,24,144,2014-144,1.927,0.802,,3.679,MAM
2014,5,25,145,2014-145,4.258,1.480,,4.018,MAM
2014,5,26,146,2014-146,1.941,0.806,,1.742,MAM
2014,5,27,147,2014-147,3.424,1.237,,4.808,MAM
2014,5,28,148,2014-148,4.694,1.606,,7.610,MAM
2014,5,29,149,2014-149,4.999,1.695,,7.176,MAM
2014,5,30,150,2014-150,6.652,2.176,,8.168,MAM
2014,5,31,151,2014-151,9.880,3.114,,10.348,MAM
2014,6,1,152,2014-152,5.974,6.489,,6.559,JJA
2014,6,2,153,2014-153,13.253,14.377,,16.719,JJA
2014,6,3,154,2014-154,3.017,3.285,,3.500,JJA
2014,6,4,155,2014-155,4.573,4.971,,4.754,JJA
2014,6,5,156,2014-156,-0.219,-0.221,,0.596,JJA
2014,6,6,157,2014-157,-0.508,-0.534,,-0.213,JJA
2014,6,7,158,2014-158,0.513,0.572,,0.732,JJA
2014,6,8,159,2014-159,3.274,3.564,,2.990,JJA
2014,6,9,160,2014-160,6.190,6.723,,6.214,JJA
2014,6,10,161,2014-161,3.489,3.797,,3.643,JJA
2014,6,11,162,2014-162,1.812,1.979,,0.924,JJA
2014,6,12,163,2014-163,4.387,4.770,,1.440,JJA
2014,6,13,164,2014-164,10.425,11.313,,8.890,JJA
2014,6,14,165,2014-165,15.332,16.630,,16.080,JJA
2014,6,15,166,2014-166,16.208,17.579,,17.870,JJA
2014,6,16,167,2014-167,11.851,12.858,,12.240,JJA
2014,6,17,168,2014-168,12.826,13.914,,13.750,JJA
2014,6,18,169,2014-169,19.818,21.491,,19.790,JJA
2014,6,19,170,2014-170,19.243,20.868,,20.460,JJA
2014,6,20,171,2014-171,15.592,16.911,,18.130,JJA
2014,6,21,172,2014-172,16.540,17.939,,13.210,JJA
2014,6,22,173,2014-173,5.989,6.506,,5.234,JJA
2014,6,23,174,2014-174,10.020,10.874,,8.720,JJA
2014,6,24,175,2014-175,17.091,18.536,,16.700,JJA
2014,6,25,176,2014-176,22.098,23.961,,22.130,JJA
2014,6,26,177,2014-177,23.103,25.050,,23.420,JJA
2014,6,27,178,2014-178,24.418,26.475,,23.960,JJA
2014,6,28,179,2014-179,14.880,16.140,,17.030,JJA
2014,6,29,180,2014-180,6.203,6.738,,6.080,JJA
2014,6,30,181,2014-181,5.125,5.569,,4.817,JJA
2014,7,1,182,2014-182,9.754,10.183,,7.790,JJA
2014,7,2,183,2014-183,13.245,13.443,,11.490,JJA
2014,7,3,184,2014-184,16.783,16.747,,15.000,JJA
2014,7,4,185,2014-185,16.167,16.172,,15.100,JJA
2014,7,5,186,2014-186,8.715,9.213,,10.020,JJA
2014,7,6,187,2014-187,9.403,9.855,,11.550,JJA
2014,7,7,188,2014-188,14.100,14.242,,12.850,JJA
2014,7,8,189,2014-189,13.832,13.991,,13.350,JJA
2014,7,9,190,2014-190,13.965,14.116,,13.580,JJA
2014,7,10,191,2014-191,9.347,9.803,,9.450,JJA
2014,7,11,192,2014-192,15.390,15.446,,14.030,JJA
2014,7,12,193,2014-193,6.721,7.351,,6.494,JJA
2014,7,13,194,2014-194,5.568,6.274,,5.382,JJA
2014,7,14,195,2014-195,13.448,13.633,,10.370,JJA
2014,7,15,196,2014-196,18.405,18.262,,18.700,JJA
2014,7,16,197,2014-197,21.757,21.393,,21.750,JJA
2014,7,17,198,2014-198,19.665,19.439,,18.650,JJA
2014,7,18,199,2014-199,15.592,15.635,,15.700,JJA
2014,7,19,200,2014-200,15.390,15.446,,15.680,JJA
2014,7,20,201,2014-201,10.807,11.166,,11.570,JJA
2014,7,21,202,2014-202,8.299,8.824,,8.220,JJA
2014,7,22,203,2014-203,14.075,14.218,,13.770,JJA
2014,7,23,204,2014-204,17.127,17.069,,15.740,JJA
2014,7,24,205,2014-205,15.523,15.571,,14.240,JJA
2014,7,25,206,2014-206,8.631,9.134,,9.670,JJA
2014,7,26,207,2014-207,11.760,12.056,,9.570,JJA
2014,7,27,208,2014-208,18.943,18.765,,16.890,JJA
2014,7,28,209,2014-209,13.819,13.979,,13.480,JJA
2014,7,29,210,2014-210,13.191,13.393,,13.300,JJA
2014,7,30,211,2014-211,13.935,14.088,,15.250,JJA
2014,7,31,212,2014-212,14.795,14.891,,15.930,JJA
2014,8,1,213,2014-213,15.557,14.774,,14.710,JJA
2014,8,2,214,2014-214,13.575,12.900,,13.540,JJA
2014,8,3,215,2014-215,17.243,16.368,,16.960,JJA
2014,8,4,216,2014-216,17.708,16.808,,15.870,JJA
2014,8,5,217,2014-217,16.487,15.653,,15.070,JJA
2014,8,6,218,2014-218,22.833,21.653,,22.210,JJA
2014,8,7,219,2014-219,23.275,22.071,,22.950,JJA
2014,8,8,220,2014-220,12.063,11.470,,10.980,JJA
2014,8,9,221,2014-221,10.253,9.759,,10.110,JJA
2014,8,10,222,2014-222,9.416,8.967,,8.170,JJA
2014,8,11,223,2014-223,11.466,10.905,,11.230,JJA
2014,8,12,224,2014-224,11.615,11.046,,10.910,JJA
2014,8,13,225,2014-225,15.905,15.103,,15.940,JJA
2014,8,14,226,2014-226,19.800,18.786,,18.600,JJA
2014,8,15,227,2014-227,12.045,11.453,,11.130,JJA
2014,8,16,228,2014-228,14.112,13.407,,12.580,JJA
2014,8,17,229,2014-229,16.123,15.309,,15.920,JJA
2014,8,18,230,2014-230,11.882,11.299,,10.840,JJA
2014,8,19,231,2014-231,7.693,7.338,,8.040,JJA
2014,8,20,232,2014-232,11.652,11.081,,9.640,JJA
2014,8,21,233,2014-233,11.027,10.490,,8.730,JJA
2014,8,22,234,2014-234,8.662,8.254,,8.950,JJA
2014,8,23,235,2014-235,7.002,6.685,,8.700,JJA
2014,8,24,236,2014-236,6.149,5.878,,7.410,JJA
2014,8,25,237,2014-237,6.631,6.334,,6.850,JJA
2014,8,26,238,2014-238,9.263,8.822,,9.050,JJA
2014,8,27,239,2014-239,12.592,11.970,,12.780,JJA
2014,8,28,240,2014-240,16.320,15.495,,15.550,JJA
2014,8,29,241,2014-241,10.900,10.370,,11.030,JJA
2014,8,30,242,2014-242,10.858,10.331,,10.840,JJA
2014,8,31,243,2014-243,9.731,9.265,,9.440,JJA
2014,9,1,244,2014-244,13.045,11.419,,11.010,SON
2014,9,2,245,2014-245,9.777,8.482,,9.970,SON
2014,9,3,246,2014-246,7.792,6.697,,7.740,SON
2014,9,4,247,2014-247,8.360,7.208,,8.690,SON
2014,9,5,248,2014-248,7.537,6.468,,7.670,SON
2014,9,6,249,2014-249,5.869,4.969,,7.420,SON
2014,9,7,250,2014-250,6.858,5.858,,6.887,SON
2014,9,8,251,2014-251,4.503,3.741,,5.551,SON
2014,9,9,252,2014-252,4.099,3.378,,5.013,SON
2014,9,10,253,2014-253,5.616,4.741,,6.661,SON
2014,9,11,254,2014-254,7.068,6.047,,7.270,SON
2014,9,12,255,2014-255,3.727,3.043,,7.550,SON
2014,9,13,256,2014-256,3.841,3.145,,4.330,SON
2014,9,14,257,2014-257,5.181,4.350,,5.633,SON
2014,9,15,258,2014-258,1.877,1.380,,2.421,SON
2014,9,16,259,2014-259,1.041,0.629,,1.609,SON
2014,9,17,260,2014-260,-0.034,-0.337,,0.564,SON
2014,9,18,261,2014-261,1.621,1.151,,2.173,SON
2014,9,19,262,2014-262,4.949,4.141,,5.407,SON
2014,9,20,263,2014-263,3.076,2.458,,3.587,SON
2014,9,21,264,2014-264,3.094,2.474,,3.604,SON
2014,9,22,265,2014-265,4.191,3.461,,4.671,SON
2014,9,23,266,2014-266,8.820,7.622,,9.170,SON
2014,9,24,267,2014-267,8.470,7.307,,8.830,SON
2014,9,25,268,2014-268,4.283,3.543,,4.760,SON
2014,9,26,269,2014-269,3.437,2.783,,3.938,SON
2014,9,27,270,2014-270,-0.745,-2.010,2.445,2.377,SON
2014,9,28,271,2014-271,1.743,0.440,2.370,2.579,SON
2014,9,29,272,2014-272,4.595,4.071,2.166,4.257,SON
2014,9,30,273,2014-273,5.451,5.342,2.257,4.966,SON
2014,10,1,274,2014-274,6.250,6.203,2.509,5.991,SON
2014,10,2,275,2014-275,4.509,4.497,2.684,3.970,SON
2014,10,3,276,2014-276,-0.413,-0.478,2.422,0.036,SON
2014,10,4,277,2014-277,-0.197,-0.296,2.021,-0.014,SON
2014,10,5,278,2014-278,1.958,1.098,1.763,2.778,SON
2014,10,6,279,2014-279,2.204,1.753,1.512,3.064,SON
2014,10,7,280,2014-280,2.974,2.642,1.531,3.712,SON
2014,10,8,281,2014-281,2.886,2.904,1.590,3.176,SON
2014,10,9,282,2014-282,1.655,1.566,1.566,2.276,SON
2014,10,10,283,2014-283,-1.187,-1.339,1.394,-0.539,SON
2014,10,11,284,2014-284,0.782,0.627,1.210,0.761,SON
2014,10,12,285,2014-285,2.934,2.904,1.135,2.501,SON
2014,10,13,286,2014-286,1.471,1.416,1.180,1.842,SON
2014,10,14,287,2014-287,0.474,-0.029,1.125,1.067,SON
2014,10,15,288,2014-288,1.233,0.928,1.058,1.365,SON
2014,10,16,289,2014-289,0.040,-0.102,0.909,0.525,SON
2014,10,17,290,2014-290,-2.325,-2.496,0.751,-2.258,SON
2014,10,18,291,2014-291,-3.017,-3.057,0.612,-2.595,SON
2014,10,19,292,2014-292,0.176,0.066,0.542,0.486,SON
2014,10,20,293,2014-293,1.360,1.438,0.485,1.939,SON
2014,10,21,294,2014-294,2.525,1.558,0.440,3.114,SON
2014,10,22,295,2014-295,2.291,1.767,0.482,3.072,SON
2014,10,23,296,2014-296,2.765,2.733,0.597,2.779,SON
2014,10,24,297,2014-297,3.630,3.586,0.840,3.288,SON
2014,10,25,298,2014-298,2.024,1.968,0.965,2.316,SON
2014,10,26,299,2014-299,-1.215,-1.239,0.857,-0.609,SON
2014,10,27,300,2014-300,-3.338,-3.279,0.647,-3.227,SON
2014,10,28,301,2014-301,-5.051,-4.865,0.472,-4.657,SON
2014,10,29,302,2014-302,-5.111,-4.875,0.338,-4.209,SON
2014,10,30,303,2014-303,-6.106,-6.052,0.213,-4.866,SON
2014,10,31,304,2014-304,-5.582,-7.311,0.138,-5.213,SON
2014,11,1,305,2014-305,-3.972,-4.858,0.082,-3.384,SON
2014,11,2,306,2014-306,-1.002,-1.071,0.066,-0.335,SON
2014,11,3,307,2014-307,-0.195,-0.372,0.040,-0.450,SON
2014,11,4,308,2014-308,-0.443,-0.086,0.006,-0.376,SON
2014,11,5,309,2014-309,-10.087,-4.073,-0.109,-7.600,SON
2014,11,6,310,2014-310,-16.165,-5.017,-0.151,-12.900,SON
2014,11,7,311,2014-311,-11.320,-4.765,-0.165,-10.380,SON
2014,11,8,312,2014-312,-18.787,-6.727,-0.276,-16.600,SON
2014,11,9,313,2014-313,-11.607,-5.927,-0.180,-9.450,SON
2014,11,10,314,2014-314,-9.727,-4.491,-0.193,-7.250,SON
2014,11,11,315,2014-315,-9.415,-4.177,-0.208,-6.992,SON
2014,11,12,316,2014-316,-11.333,-5.411,-0.216,-6.806,SON
2014,11,13,317,2014-317,-14.877,-5.703,-0.251,-13.010,SON
2014,11,14,318,2014-318,-19.812,-6.714,-0.367,-16.280,SON
2014,11,15,319,2014-319,-21.788,-7.172,-0.457,-18.620,SON
2014,11,16,320,2014-320,-13.423,-8.290,-0.257,-11.950,SON
2014,11,17,321,2014-321,-16.983,-7.550,-0.350,-15.680,SON
2014,11,18,322,2014-322,-15.007,-6.347,-0.313,-13.710,SON
2014,11,19,323,2014-323,-17.823,-8.183,-0.397,-16.830,SON
2014,11,20,324,2014-324,-24.610,-9.093,-0.627,-21.610,SON
2014,11,21,325,2014-325,-20.398,-8.250,-0.459,-19.080,SON
2014,11,22,326,2014-326,-24.120,-8.473,-0.619,-22.240,SON
2014,11,23,327,2014-327,-27.545,-10.703,-0.703,-24.120,SON
2014,11,24,328,2014-328,-23.178,-10.210,-0.590,-22.810,SON
2014,11,25,329,2014-329,-28.118,-12.453,-0.847,-24.440,SON
2014,11,26,330,2014-330,-24.945,-12.720,-0.971,-22.300,SON
2014,11,27,331,2014-331,-23.043,-11.805,-1.179,-21.330,SON
2014,11,28,332,2014-332,-27.337,-12.957,-1.552,-24.380,SON
2014,11,29,333,2014-333,-29.435,-13.157,-1.824,-28.030,SON
2014,11,30,334,2014-334,-29.555,-13.563,-2.081,-27.410,SON
2014,12,1,335,2014-335,-27.503,-14.622,-2.280,-26.310,DJF
2014,12,2,336,2014-336,-27.228,-13.697,-2.580,-25.410,DJF
2014,12,3,337,2014-337,-30.962,-15.877,-2.870,-28.020,DJF
2014,12,4,338,2014-338,-30.243,-15.817,-3.153,-28.630,DJF
2014,12,5,339,2014-339,-25.525,-14.755,-3.365,-24.280,DJF
2014,12,6,340,2014-340,-29.613,-17.450,-3.684,-27.130,DJF
2014,12,7,341,2014-341,-28.663,-16.250,-3.951,-26.120,DJF
2014,12,8,342,2014-342,-24.965,-13.962,-4.078,-22.390,DJF
2014,12,9,343,2014-343,-17.043,-11.435,-3.894,-16.260,DJF
2014,12,10,344,2014-344,-6.457,-7.446,-3.682,-6.134,DJF
2014,12,11,345,2014-345,-10.450,-6.065,-3.462,-10.310,DJF
2014,12,12,346,2014-346,-4.626,-5.465,-3.124,-5.216,DJF
2014,12,13,347,2014-347,-9.722,-4.977,-2.924,-9.560,DJF
2014,12,14,348,2014-348,-17.032,-6.996,-2.758,-14.860,DJF
2014,12,15,349,2014-349,-14.817,-7.002,-2.722,-15.950,DJF
2014,12,16,350,2014-350,-16.500,-7.447,-2.786,-15.140,DJF
2014,12,17,351,2014-351,-15.147,-7.823,-2.866,-13.920,DJF
2014,12,18,352,2014-352,-16.837,-8.187,-3.035,-16.150,DJF
2014,12,19,353,2014-353,-12.095,-7.950,-3.036,-11.710,DJF
2014,12,20,354,2014-354,-10.950,-6.532,-3.065,-10.880,DJF
2014,12,21,355,2014-355,-7.409,-5.449,-2.993,-8.660,DJF
2014,12,22,356,2014-356,-8.598,-5.215,-2.858,-8.000,DJF
2014,12,23,357,2014-357,-16.417,-5.774,-2.834,-14.490,DJF
2014,12,24,358,2014-358,-9.610,-6.409,-2.663,-9.060,DJF
2014,12,25,359,2014-359,-12.035,-5.606,-2.712,-11.890,DJF
2014,12,26,360,2014-360,-22.353,-6.845,-2.879,-21.410,DJF
2014,12,27,361,2014-361,-23.033,-7.652,-2.967,-20.910,DJF
2014,12,28,362,2014-362,-26.282,-10.100,-3.243,-24.980,DJF
2014,12,29,363,2014-363,-25.590,-14.077,-3.514,-24.240,DJF
2014,12,30,364,2014-364,-21.717,-13.273,-3.790,-20.260,DJF
2014,12,31,365,2014-365,-17.218,-10.833,-3.970,-16.820,DJF
2015,1,1,1,2016-1,-14.340,-7.974,-3.660,-14.180,DJF
2015,1,2,2,2015-2,-31.287,-14.867,-4.595,-28.620,DJF
2015,1,3,3,2015-3,-35.167,-15.577,-4.612,-32.170,DJF
2015,1,4,4,2015-4,-34.303,-15.940,-4.811,-32.790,DJF
2015,1,5,5,2015-5,-29.423,-15.440,-5.153,-27.980,DJF
2015,1,6,6,2015-6,-31.910,-15.707,-5.302,-29.690,DJF
2015,1,7,7,2015-7,-18.300,-14.688,-5.135,-17.560,DJF
2015,1,8,8,2015-8,-23.182,-12.533,-5.404,-22.230,DJF
2015,1,9,9,2015-9,-24.218,-13.047,-5.405,-23.190,DJF
2015,1,10,10,2015-10,-26.318,-12.918,-5.438,-24.490,DJF
2015,1,11,11,2015-11,-27.893,-12.642,-5.456,-25.390,DJF
2015,1,12,12,2015-12,-23.525,-13.035,-5.265,-22.120,DJF
2015,1,13,13,2015-13,-22.298,-11.757,-5.250,-21.390,DJF
2015,1,14,14,2015-14,-29.078,-11.958,-5.433,-27.120,DJF
2015,1,15,15,2015-15,-30.042,-12.982,-5.417,-27.710,DJF
2015,1,16,16,2015-16,-31.243,-13.733,-5.388,-29.990,DJF
2015,1,17,17,2015-17,-23.515,-12.627,-5.434,-22.410,DJF
2015,1,18,18,2015-18,-31.883,-11.953,-5.600,-29.450,DJF
2015,1,19,19,2015-19,-22.088,-11.340,-5.392,-21.660,DJF
2015,1,20,20,2015-20,-27.637,-10.713,-5.587,-27.280,DJF
2015,1,21,21,2015-21,-27.692,-10.512,-5.488,-26.520,DJF
2015,1,22,22,2015-22,-18.728,-9.833,-5.135,-18.570,DJF
2015,1,23,23,2015-23,-18.673,-9.342,-5.113,-18.110,DJF
2015,1,24,24,2015-24,-28.697,-9.107,-5.351,-27.070,DJF
2015,1,25,25,2015-25,-29.070,-8.978,-5.152,-27.910,DJF
2015,1,26,26,2015-26,-24.017,-9.042,-5.042,-23.270,DJF
2015,1,27,27,2015-27,-17.263,-8.702,-4.806,-17.150,DJF
2015,1,28,28,2015-28,-28.667,-9.520,-5.100,-26.450,DJF
2015,1,29,29,2015-29,-28.848,-10.433,-5.032,-27.060,DJF
2015,1,30,30,2015-30,-28.927,-11.070,-5.101,-27.720,DJF
2015,1,31,31,2015-31,-30.997,-12.010,-5.177,-29.330,DJF
2015,2,1,32,2015-32,-31.378,-12.228,-5.276,-29.760,DJF
2015,2,2,33,2015-33,-31.622,-12.060,-5.343,-29.600,DJF
2015,2,3,34,2015-34,-33.613,-12.382,-5.333,-31.880,DJF
2015,2,4,35,2015-35,-32.265,-13.242,-5.478,-30.500,DJF
2015,2,5,36,2015-36,-29.445,-12.965,-5.566,-28.270,DJF
2015,2,6,37,2015-37,-33.248,-13.157,-5.705,-31.450,DJF
2015,2,7,38,2015-38,-36.312,-13.203,-5.511,-34.350,DJF
2015,2,8,39,2015-39,-28.733,-13.290,-5.831,-27.760,DJF
2015,2,9,40,2015-40,-29.648,-13.320,-6.017,-28.020,DJF
2015,2,10,41,2015-41,-32.335,-13.410,-6.002,-30.330,DJF
2015,2,11,42,2015-42,-32.685,-13.687,-6.086,-30.540,DJF
2015,2,12,43,2015-43,-28.473,-13.485,-6.070,-27.180,DJF
2015,2,13,44,2015-44,-27.253,-13.310,-6.209,-26.650,DJF
2015,2,14,45,2015-45,-33.945,-13.627,-6.210,-31.740,DJF
2015,2,15,46,2015-46,-22.650,-13.198,-6.117,-21.250,DJF
2015,2,16,47,2015-47,-26.758,-12.997,-6.335,-24.830,DJF
2015,2,17,48,2015-48,-29.073,-13.765,-6.382,-27.970,DJF
2015,2,18,49,2015-49,-31.565,-14.065,-6.390,-29.800,DJF
2015,2,19,50,2015-50,-28.273,-14.193,-6.333,-27.000,DJF
2015,2,20,51,2015-51,-31.538,-14.135,-6.552,-29.400,DJF
2015,2,21,52,2015-52,-31.610,-15.168,-6.538,-29.700,DJF
2015,2,22,53,2015-53,-29.673,-15.210,-6.577,-27.380,DJF
2015,2,23,54,2015-54,-18.458,-13.632,-6.419,-17.910,DJF
2015,2,24,55,2015-55,-25.408,-12.177,-6.651,-25.080,DJF
2015,2,25,56,2015-56,-26.698,-11.545,-6.533,-25.140,DJF
2015,2,26,57,2015-57,-19.337,-11.280,-6.232,-18.780,DJF
2015,2,27,58,2015-58,-18.140,-10.773,-6.105,-18.100,DJF
2015,2,28,59,2015-59,-16.928,-10.207,-5.951,-16.400,DJF
2015,3,1,60,2015-60,-26.535,-10.167,-6.154,-25.650,MAM
2015,3,2,61,2015-61,-24.123,-9.968,-5.878,-24.010,MAM
2015,3,3,62,2015-62,-23.220,-10.125,-5.804,-22.340,MAM
2015,3,4,63,2015-63,-29.315,-10.348,-5.910,-27.950,MAM
2015,3,5,64,2015-64,-25.787,-10.285,-5.653,-24.580,MAM
2015,3,6,65,2015-65,-23.457,-10.555,-5.686,-23.660,MAM
2015,3,7,66,2015-66,-24.665,-10.523,-5.712,-23.700,MAM
2015,3,8,67,2015-67,-25.212,-10.473,-5.723,-24.950,MAM
2015,3,9,68,2015-68,-21.937,-10.217,-5.518,-20.700,MAM
2015,3,10,69,2015-69,-18.373,-10.122,-5.464,-18.520,MAM
2015,3,11,70,2015-70,-25.258,-9.915,-5.663,-24.080,MAM
2015,3,12,71,2015-71,-23.918,-9.662,-5.542,-23.800,MAM
2015,3,13,72,2015-72,-15.388,-9.357,-5.238,-15.840,MAM
2015,3,14,73,2015-73,-10.451,-8.780,-5.179,-8.260,MAM
2015,3,15,74,2015-74,-3.548,-7.782,-5.047,-3.019,MAM
2015,3,16,75,2015-75,-20.068,-6.916,-5.123,-19.920,MAM
2015,3,17,76,2015-76,-19.028,-6.627,-4.903,-19.320,MAM
2015,3,18,77,2015-77,-20.092,-6.938,-4.750,-20.070,MAM
2015,3,19,78,2015-78,-24.232,-7.555,-4.762,-23.150,MAM
2015,3,20,79,2015-79,-23.095,-8.073,-4.655,-21.260,MAM
2015,3,21,80,2015-80,-19.150,-8.348,-4.502,-18.200,MAM
2015,3,22,81,2015-81,-19.350,-8.502,-4.585,-18.630,MAM
2015,3,23,82,2015-82,-18.392,-8.610,-4.593,-19.510,MAM
2015,3,24,83,2015-83,-18.003,-8.755,-4.616,-18.680,MAM
2015,3,25,84,2015-84,-19.692,-8.793,-4.664,-19.250,MAM
2015,3,26,85,2015-85,-16.233,-8.755,-4.610,-15.500,MAM
2015,3,27,86,2015-86,-10.949,-8.627,-4.561,-9.860,MAM
2015,3,28,87,2015-87,-2.472,-8.125,-4.448,-1.492,MAM
2015,3,29,88,2015-88,-13.992,-6.932,-4.571,-13.620,MAM
2015,3,30,89,2015-89,-17.613,-6.747,-4.513,-17.050,MAM
2015,3,31,90,2015-90,-16.240,-7.174,-4.345,-15.550,MAM
2015,4,1,91,2015-91,-17.083,-7.505,-4.316,-18.860,MAM
2015,4,2,92,2015-92,-24.592,-7.752,-4.507,-24.830,MAM
2015,4,3,93,2015-93,-24.593,-8.080,-4.463,-23.920,MAM
2015,4,4,94,2015-94,-23.342,-8.503,-4.446,-23.100,MAM
2015,4,5,95,2015-95,-22.827,-8.832,-4.481,-22.580,MAM
2015,4,6,96,2015-96,-21.158,-9.045,-4.509,-20.750,MAM
2015,4,7,97,2015-97,-15.420,-9.062,-4.484,-13.810,MAM
2015,4,8,98,2015-98,-7.569,-8.472,-4.407,-3.641,MAM
2015,4,9,99,2015-99,-7.101,-7.495,-4.414,-7.690,MAM
2015,4,10,100,2015-100,-1.752,-6.344,-4.237,-1.195,MAM
2015,4,11,101,2015-101,-4.365,-5.013,-4.192,-4.213,MAM
2015,4,12,102,2015-102,1.884,-4.101,-3.857,1.998,MAM
2015,4,13,103,2015-103,-6.610,-2.298,-3.494,-6.858,MAM
2015,4,14,104,2015-104,-10.597,-2.393,-2.880,-11.230,MAM
2015,4,15,105,2015-105,-6.034,-3.055,-2.525,-5.804,MAM
2015,4,16,106,2015-106,-4.020,-2.881,-2.308,-2.408,MAM
2015,4,17,107,2015-107,-2.497,-2.530,-2.227,-3.182,MAM
2015,4,18,108,2015-108,-7.613,-2.487,-2.129,-6.857,MAM
2015,4,19,109,2015-109,-6.554,-2.828,-2.084,-7.430,MAM
2015,4,20,110,2015-110,-6.747,-2.667,-1.997,-6.919,MAM
2015,4,21,111,2015-111,-8.883,-2.534,-1.965,-8.600,MAM
2015,4,22,112,2015-112,-10.252,-2.647,-1.920,-10.770,MAM
2015,4,23,113,2015-113,-12.072,-2.868,-1.883,-12.590,MAM
2015,4,24,114,2015-114,-10.194,-3.315,-1.876,-9.250,MAM
2015,4,25,115,2015-115,-6.513,-3.334,-1.818,-5.505,MAM
2015,4,26,116,2015-116,-3.407,-3.111,-1.828,-5.221,MAM
2015,4,27,117,2015-117,-2.316,-2.665,-1.812,-2.892,MAM
2015,4,28,118,2015-118,-2.847,-2.168,-1.801,-3.545,MAM
2015,4,29,119,2015-119,-4.067,-1.766,-1.744,-3.778,MAM
2015,4,30,120,2015-120,-0.344,-1.490,-1.597,0.169,MAM
2015,5,1,121,2015-121,5.745,-0.473,-0.983,5.348,MAM
2015,5,2,122,2015-122,2.934,-0.171,-0.132,2.139,MAM
2015,5,3,123,2015-123,-3.213,-0.228,-0.222,-3.508,MAM
2015,5,4,124,2015-124,-3.745,-0.219,-0.215,-4.687,MAM
2015,5,5,125,2015-125,-4.721,-0.251,-0.243,-6.254,MAM
2015,5,6,126,2015-126,-6.442,-0.586,-0.245,-7.350,MAM
2015,5,7,127,2015-127,-5.282,-0.804,-0.234,-5.408,MAM
2015,5,8,128,2015-128,-4.650,-0.907,-0.228,-4.545,MAM
2015,5,9,129,2015-129,-5.674,-0.895,-0.240,-7.110,MAM
