year,month,day,jd,Year-JD,Tair,T0,T80,tun15,season,ppa80
2014,9,2,245,2014-245,11.56,12.74,-0.016,9.97,SON,-0.286
2014,9,3,246,2014-246,8.74,8.75,-0.04,7.74,SON,-0.34
2014,9,4,247,2014-247,9.8,12.44,-0.056,8.69,SON,-0.369
2014,9,5,248,2014-248,9.36,8.85,-0.054,7.67,SON,-0.372
2014,9,6,249,2014-249,6.798,6.88,-0.077,7.42,SON,-0.401
2014,9,7,250,2014-250,8.78,9.13,-0.052,6.887,SON,-0.496
2014,9,8,251,2014-251,6.024,6.393,-0.101,5.551,SON,-0.417
2014,9,9,252,2014-252,4.948,4.559,-0.117,5.013,SON,-0.432
2014,9,10,253,2014-253,5.319,6.421,-0.123,6.661,SON,-0.336
2014,9,11,254,2014-254,7.68,7.2,-0.08,7.27,SON,-0.377
2014,9,12,255,2014-255,8.8,9.36,-0.057,7.55,SON,-0.431
2014,9,13,256,2014-256,4.748,5.094,-0.103,4.33,SON,-0.367
2014,9,14,257,2014-257,6.599,6.739,-0.068,5.633,SON,-0.426
2014,9,15,258,2014-258,1.934,0.827,-0.167,2.421,SON,-0.41
2014,9,16,259,2014-259,0.901,1.222,-0.21,1.609,SON,-0.485
2014,9,17,260,2014-260,-0.07,-1.166,-0.224,0.564,SON,-0.475
2014,9,18,261,2014-261,1.856,1.268,-0.162,2.173,SON,-0.512
2014,9,19,262,2014-262,5.666,6.442,-0.082,5.407,SON,-0.38
2014,9,20,263,2014-263,3.455,5.062,-0.146,3.587,SON,-0.392
2014,9,21,264,2014-264,5.896,4.528,-0.095,3.604,SON,-0.456
2014,9,22,265,2014-265,5.696,6.009,-0.1,4.671,SON,-0.328
2014,9,23,266,2014-266,11.36,11.22,-0.074,9.17,SON,-0.382
2014,9,24,267,2014-267,11.12,9.93,-0.057,8.83,SON,-0.245
2014,9,25,268,2014-268,8.08,6.808,-0.058,4.76,SON,-0.343
2014,9,26,269,2014-269,5.566,6.593,-0.087,3.938,SON,-0.344
2014,9,27,270,2014-270,3.622,4.286,-0.099,2.377,SON,-0.409
2014,9,28,271,2014-271,1.705,2.262,-0.12,2.579,SON,-0.413
2014,9,29,272,2014-272,5.045,2.894,0.018,4.257,SON,-0.418
2014,9,30,273,2014-273,6.097,4.56,0.026,4.966,SON,-0.341
2014,10,1,274,2014-274,6.567,5.57,0.057,5.991,SON,-0.297
2014,10,2,275,2014-275,6.399,5.755,0.022,3.97,SON,-0.344
2014,10,3,276,2014-276,-0.079,1.788,-0.126,0.036,SON,-0.465
2014,10,4,277,2014-277,-1.651,0.487,-0.163,-0.014,SON,-0.481
2014,10,5,278,2014-278,0.425,0.402,-0.104,2.778,SON,-0.442
2014,10,6,279,2014-279,0.829,0.368,-0.069,3.064,SON,-0.35
2014,10,7,280,2014-280,1.618,0.372,-0.062,3.712,SON,-0.376
2014,10,8,281,2014-281,2.432,1.568,-0.06,3.176,SON,-0.394
2014,10,9,282,2014-282,1.42,1.579,-0.046,2.276,SON,-0.404
2014,10,10,283,2014-283,-0.592,0.456,-0.097,-0.539,SON,-0.488
2014,10,11,284,2014-284,2.033,1.277,-0.038,0.761,SON,-0.472
2014,10,12,285,2014-285,3.557,2.897,0.016,2.501,SON,-0.392
2014,10,13,286,2014-286,2.496,2.874,-0.026,1.842,SON,-0.399
2014,10,14,287,2014-287,0.387,1.075,-0.08,1.067,SON,-0.429
2014,10,15,288,2014-288,3.148,2.133,-0.005,1.365,SON,-0.452
2014,10,16,289,2014-289,0.796,1.547,-0.071,0.525,SON,-0.449
2014,10,17,290,2014-290,-1.505,0.42,-0.148,-2.258,SON,-0.52
2014,10,18,291,2014-291,-3.068,-0.349,-0.159,-2.595,SON,-0.525
2014,10,19,292,2014-292,0.139,-0.129,-0.105,0.486,SON,-0.472
2014,10,20,293,2014-293,1.145,0.169,-0.044,1.939,SON,-0.4
2014,10,21,294,2014-294,4.899,1.949,0.041,3.114,SON,-0.395
2014,10,22,295,2014-295,4.539,3.31,-0.003,3.072,SON,-0.386
2014,10,23,296,2014-296,3.369,3.168,0.033,2.779,SON,-0.381
2014,10,24,297,2014-297,4.961,4.994,0.074,3.288,SON,-0.377
2014,10,25,298,2014-298,3.483,3.613,0.025,2.316,SON,-0.387
2014,10,26,299,2014-299,-0.597,0.559,-0.082,-0.609,SON,-0.49
2014,10,27,300,2014-300,-3.056,-0.469,-0.122,-3.227,SON,-0.52
2014,10,28,301,2014-301,-5.286,-1.115,-0.149,-4.657,SON,-0.559
2014,10,29,302,2014-302,-5.321,-1.381,-0.138,-4.209,SON,-0.554
2014,10,30,303,2014-303,-6.51,-1.605,-0.212,-4.866,SON,-0.509
2014,10,31,304,2014-304,-4.839,-1.991,-0.209,-5.213,SON,-0.492
2014,11,1,305,2014-305,-3.554,-1.65,-0.205,-3.384,SON,-0.559
2014,11,2,306,2014-306,-0.781,-0.531,-0.148,-0.335,SON,-0.485
2014,11,3,307,2014-307,-0.005,-0.107,-0.117,-0.45,SON,-0.494
2014,11,4,308,2014-308,-1.242,-0.069,-0.137,-0.376,SON,-0.451
2014,11,5,309,2014-309,-13.47,-0.774,-0.208,-7.6,SON,-0.586
2014,11,6,310,2014-310,-16.17,-2.287,-0.255,-12.9,SON,-0.644
2014,11,7,311,2014-311,-10.16,-2.514,-0.246,-10.38,SON,-0.693
2014,11,8,312,2014-312,-18.03,-4.077,-0.342,-16.6,SON,-0.661
2014,11,9,313,2014-313,-12.78,-2.15,-0.259,-9.45,SON,-0.592
2014,11,10,314,2014-314,-12.04,-2.239,-0.269,-7.25,SON,-0.429
2014,11,11,315,2014-315,-11.56,-1.729,-0.24,-6.992,SON,-0.585
2014,11,12,316,2014-316,-12.5,-1.927,-0.246,-6.806,SON,-0.565
2014,11,13,317,2014-317,-14.17,-3.285,-0.248,-13.01,SON,-0.614
2014,11,14,318,2014-318,-19.9,-4.316,-0.398,-16.28,SON,-0.81
2014,11,15,319,2014-319,-20.39,-5.041,-0.394,-18.62,SON,-0.81
2014,11,16,320,2014-320,-16.15,-3.572,-0.276,-11.95,SON,-0.717
2014,11,17,321,2014-321,-16.7,-3.779,-0.298,-15.68,SON,-0.688
2014,11,18,322,2014-322,-14.93,-3.56,-0.246,-13.71,SON,-0.693
2014,11,19,323,2014-323,-19.22,-4.173,-0.381,-16.83,SON,-0.697
2014,11,20,324,2014-324,-23.44,-5.642,-0.525,-21.61,SON,-0.743
2014,11,21,325,2014-325,-19.68,-4.4,-0.361,-19.08,SON,-0.741
2014,11,22,326,2014-326,-22.67,-3.973,-0.508,-22.24,SON,-0.644
2014,11,23,327,2014-327,-25.99,-4.995,-0.614,-24.12,SON,-0.738
2014,11,24,328,2014-328,-22.08,-4.275,-0.466,-22.81,SON,-0.862
2014,11,25,329,2014-329,-27.84,-7.21,-0.642,-24.44,SON,-0.988
2014,11,26,330,2014-330,-25.08,-6.975,-0.556,-22.3,SON,-0.818
2014,11,27,331,2014-331,-22.35,-6.145,-0.504,-21.33,SON,-0.809
2014,11,28,332,2014-332,-26.59,-7.78,-0.671,-24.38,SON,-0.872
2014,11,29,333,2014-333,-27.42,-6.534,-0.674,-28.03,SON,-0.869
2014,11,30,334,2014-334,-27.9,-7.76,-0.705,-27.41,SON,-1.029
2014,12,1,335,2014-335,-26.58,-7.69,-0.621,-26.31,DJF,-1.353
2014,12,2,336,2014-336,-25.45,-6.774,-0.63,-25.41,DJF,-2.101
2014,12,3,337,2014-337,-29.6,-9.88,-0.735,-28.02,DJF,-3.131
2014,12,4,338,2014-338,-29.87,-8.55,-0.709,-28.63,DJF,-3.83
2014,12,5,339,2014-339,-24.71,-8.09,-0.594,-24.28,DJF,-4.604
2014,12,6,340,2014-340,-27.98,-10.83,-0.696,-27.13,DJF,-5.411
2014,12,7,341,2014-341,-27.66,-9.21,-0.649,-26.12,DJF,-5.93
2014,12,8,342,2014-342,-23.98,-7.78,-0.554,-22.39,DJF,-6.353
2014,12,9,343,2014-343,-16.67,-6.201,-0.321,-16.26,DJF,-6.752
2014,12,10,344,2014-344,-5.069,-4.01,-0.205,-6.134,DJF,-6.808
2014,12,11,345,2014-345,-7.89,-2.949,-0.227,-10.31,DJF,-6.684
2014,12,12,346,2014-346,-1.97,-1.888,-0.159,-5.216,DJF,-6.481
2014,12,13,347,2014-347,-8.15,-2.234,-0.247,-9.56,DJF,-6.197
2014,12,14,348,2014-348,-16.42,-4.338,-0.27,-14.86,DJF,-6.056
2014,12,15,349,2014-349,-14.07,-3.29,-0.233,-15.95,DJF,-5.965
2014,12,16,350,2014-350,-16.11,-4.046,-0.286,-15.14,DJF,-6.16
2014,12,17,351,2014-351,-15.2,-5.534,-0.271,-13.92,DJF,-6.115
2014,12,18,352,2014-352,-16.37,-5.592,-0.305,-16.15,DJF,-6.219
2014,12,19,353,2014-353,-12.42,-4.982,-0.202,-11.71,DJF,-6.5
2014,12,20,354,2014-354,-8.72,-3.621,-0.214,-10.88,DJF,-6.597
2014,12,21,355,2014-355,-5.703,-2.787,-0.219,-8.66,DJF,-6.573
2014,12,22,356,2014-356,-8.65,-2.894,-0.236,-8,DJF,-6.502
2014,12,23,357,2014-357,-13.26,-3.056,-0.264,-14.49,DJF,-6.336
2014,12,24,358,2014-358,-8.94,-2.818,-0.2,-9.06,DJF,-6.325
2014,12,25,359,2014-359,-11.26,-2.738,-0.26,-11.89,DJF,-6.255
2014,12,26,360,2014-360,-21.53,-5.341,-0.443,-21.41,DJF,-6.477
2014,12,27,361,2014-361,-25.26,-7.59,-0.564,-20.91,DJF,-6.542
2014,12,28,362,2014-362,-26.55,-8.46,-0.627,-24.98,DJF,-6.896
2014,12,29,363,2014-363,-25.01,-8.93,-0.591,-24.24,DJF,-7.17
2014,12,30,364,2014-364,-22.11,-9.35,-0.442,-20.26,DJF,-7.54
2014,12,31,365,2014-365,-17.28,-7.12,-0.327,-16.82,DJF,-7.76
2015,1,1,1,15-Jan,-28.11,-9.76,-0.715,-26.51,DJF,-8.29
2015,1,2,2,15-Feb,-29.41,-10.54,-0.928,-28.62,DJF,-8.64
2015,1,3,3,15-Mar,-34.07,-11.5,-1.303,-32.17,DJF,-9.06
2015,1,4,4,15-Apr,-34.65,-11.35,-1.844,-32.79,DJF,-9.66
2015,1,5,5,15-May,-29.26,-10.78,-2.644,-27.98,DJF,-10.3
2015,1,6,6,15-Jun,-31.49,-11.65,-3.277,-29.69,DJF,-10.86
2015,1,7,7,15-Jul,-19.37,-10.48,-3.464,-17.56,DJF,-10.84
2015,1,8,8,15-Aug,-23.06,-10.18,-3.945,-22.23,DJF,-11.05
2015,1,9,9,15-Sep,-23.87,-9.81,-4.232,-23.19,DJF,-11.04
2015,1,10,10,15-Oct,-26.43,-10.51,-4.621,-24.49,DJF,-11.13
2015,1,11,11,15-Nov,-27.45,-10.38,-5.028,-25.39,DJF,-11.2
2015,1,12,12,15-Dec,-21.966,-10.219,,-22.12,DJF,-11.27
2015,1,13,13,2015-13,-21.196,-9.926,,-21.39,DJF,-11.33
2015,1,14,14,2015-14,-27.239,-12.225,,-27.12,DJF,-11.58
2015,1,15,15,2015-15,-27.861,-12.462,,-27.71,DJF,-11.75
2015,1,16,16,2015-16,-30.266,-13.377,,-29.99,DJF,-12.11
2015,1,17,17,2015-17,-22.272,-10.336,,-22.41,DJF,-12.08
2015,1,18,18,2015-18,-29.696,-13.16,,-29.45,DJF,-12.27
2015,1,19,19,2015-19,-21.481,-10.035,,-21.66,DJF,-12.33
2015,1,20,20,2015-20,-27.408,-12.289,,-27.28,DJF,-12.29
2015,1,21,21,2015-21,-26.606,-11.984,,-26.52,DJF,-12.34
2015,1,22,22,2015-22,-18.222,-8.795,,-18.57,DJF,-12.44
2015,1,23,23,2015-23,-17.737,-8.61,,-18.11,DJF,-12.18
2015,1,24,24,2015-24,-27.186,-12.205,,-27.07,DJF,-12.11
2015,1,25,25,2015-25,-28.072,-12.542,,-27.91,DJF,-12.25
2015,1,26,26,2015-26,-23.179,-10.681,,-23.27,DJF,-12.45
2015,1,27,27,2015-27,-16.725,-8.225,,-17.15,DJF,-12.42
2015,1,28,28,2015-28,-26.532,-11.956,,-26.45,DJF,-12.6
2015,1,29,29,2015-29,-27.176,-12.201,,-27.06,DJF,-12.69
2015,1,30,30,2015-30,-27.872,-12.466,,-27.72,DJF,-12.9
2015,1,31,31,2015-31,-29.57,-13.112,,-29.33,DJF,-13.2
2015,2,1,32,2015-32,-29.618,-14.145,,-29.76,DJF,-13.36
2015,2,2,33,2015-33,-29.471,-14.098,,-29.6,DJF,-13.61
2015,2,3,34,2015-34,-31.578,-14.77,,-31.88,DJF,-13.97
2015,2,4,35,2015-35,-30.303,-14.363,,-30.5,DJF,-14.31
2015,2,5,36,2015-36,-28.241,-13.706,,-28.27,DJF,-14.49
2015,2,6,37,2015-37,-31.181,-14.643,,-31.45,DJF,-14.78
2015,2,7,38,2015-38,-33.862,-15.497,,-34.35,DJF,-14.87
2015,2,8,39,2015-39,-27.769,-13.556,,-27.76,DJF,-15.23
2015,2,9,40,2015-40,-28.01,-13.632,,-28.02,DJF,-15.39
2015,2,10,41,2015-41,-30.145,-14.313,,-30.33,DJF,-15.43
2015,2,11,42,2015-42,-30.34,-14.375,,-30.54,DJF,-15.52
2015,2,12,43,2015-43,-27.233,-13.385,,-27.18,DJF,-15.57
2015,2,13,44,2015-44,-26.743,-13.229,,-26.65,DJF,-15.58
2015,2,14,45,2015-45,-31.449,-14.728,,-31.74,DJF,-15.54
2015,2,15,46,2015-46,-21.751,-11.638,,-21.25,DJF,-15.5
2015,2,16,47,2015-47,-25.061,-12.693,,-24.83,DJF,-15.5
2015,2,17,48,2015-48,-27.964,-13.618,,-27.97,DJF,-15.42
2015,2,18,49,2015-49,-29.655,-14.157,,-29.8,DJF,-15.33
2015,2,19,50,2015-50,-27.067,-13.332,,-27,DJF,-15.34
2015,2,20,51,2015-51,-29.286,-14.039,,-29.4,DJF,-15.56
2015,2,21,52,2015-52,-29.563,-14.127,,-29.7,DJF,-15.65
2015,2,22,53,2015-53,-27.418,-13.444,,-27.38,DJF,-15.68
2015,2,23,54,2015-54,-18.663,-10.654,,-17.91,DJF,-15.49
2015,2,24,55,2015-55,-25.292,-12.766,,-25.08,DJF,-15.51
2015,2,25,56,2015-56,-25.347,-12.784,,-25.14,DJF,-15.32
2015,2,26,57,2015-57,-19.467,-10.91,,-18.78,DJF,-15.05
2015,2,27,58,2015-58,-18.839,-10.71,,-18.1,DJF,-14.77
2015,2,28,59,2015-59,-17.267,-10.209,,-16.4,DJF,-14.53
2015,3,1,60,2015-60,-25.765,-12.179,,-25.65,MAM,-14.55
2015,3,2,61,2015-61,-24.12,-11.649,,-24.01,MAM,-14.36
2015,3,3,62,2015-62,-22.446,-11.11,,-22.34,MAM,-14.33
2015,3,4,63,2015-63,-28.071,-12.921,,-27.95,MAM,-14.52
2015,3,5,64,2015-64,-24.692,-11.833,,-24.58,MAM,-14.51
2015,3,6,65,2015-65,-23.769,-11.536,,-23.66,MAM,-14.53
2015,3,7,66,2015-66,-23.809,-11.549,,-23.7,MAM,-14.62
2015,3,8,67,2015-67,-25.063,-11.953,,-24.95,MAM,-14.55
2015,3,9,68,2015-68,-20.801,-10.581,,-20.7,MAM,-14.7
2015,3,10,69,2015-69,-17.89,-10.33,-10.28,-18.52,MAM,-14.46
2015,3,11,70,2015-70,-23.94,-10.33,-10.39,-24.08,MAM,-14.4
2015,3,12,71,2015-71,-22.5,-10.64,-10.25,-23.8,MAM,-14.21
2015,3,13,72,2015-72,-12.6,-9.83,-9.99,-15.84,MAM,-14.21
2015,3,14,73,2015-73,-9.25,-9.05,-9.85,-8.26,MAM,-13.98
2015,3,15,74,2015-74,-1.687,-6.277,-9.41,-3.019,MAM,-13.37
2015,3,16,75,2015-75,-16.94,-8.33,-8.93,-19.92,MAM,-12.71
2015,3,17,76,2015-76,-17.03,-9.43,-8.51,-19.32,MAM,-12.37
2015,3,18,77,2015-77,-17.43,-9.39,-8.49,-20.07,MAM,-12.51
2015,3,19,78,2015-78,-22.65,-10.48,-8.66,-23.15,MAM,-12.73
2015,3,20,79,2015-79,-23.1,-11.56,-8.8,-21.26,MAM,-12.95
2015,3,21,80,2015-80,-19.7,-11.28,-8.88,-18.2,MAM,-13.07
2015,3,22,81,2015-81,-19.01,-11.17,-9.05,-18.63,MAM,-12.99
2015,3,23,82,2015-82,-17.52,-10.82,-9.06,-19.51,MAM,-13
2015,3,24,83,2015-83,-17.47,-10.76,-9.13,-18.68,MAM,-12.98
2015,3,25,84,2015-84,-18.74,-10.51,-9.1,-19.25,MAM,-13.05
2015,3,26,85,2015-85,-16.19,-10.43,-9.11,-15.5,MAM,-12.93
2015,3,27,86,2015-86,-10.01,-9.88,-9.06,-9.86,MAM,-12.86
2015,3,28,87,2015-87,-3.177,-7.67,-8.83,-1.492,MAM,-12.51
2015,3,29,88,2015-88,-12.45,-6.956,-8.66,-13.62,MAM,-11.81
2015,3,30,89,2015-89,-17.17,-9.52,-8.5,-17.05,MAM,-11.26
2015,3,31,90,2015-90,-13.61,-9.65,-8.46,-15.55,MAM,-11.28
2015,4,1,91,2015-91,-12.6,-7.56,-8.48,-18.86,MAM,-11.23
2015,4,2,92,2015-92,-23.16,-10.22,-8.5,-24.83,MAM,-11.42
2015,4,3,93,2015-93,-23.52,-12.32,-8.59,-23.92,MAM,-11.51
2015,4,4,94,2015-94,-22.33,-12.04,-8.78,-23.1,MAM,-11.91
2015,4,5,95,2015-95,-21.55,-11.64,-8.95,-22.58,MAM,-12.29
2015,4,6,96,2015-96,-20.15,-11.16,-9.07,-20.75,MAM,-12.54
2015,4,7,97,2015-97,-12.45,-10.41,-9.08,-13.81,MAM,-12.73
2015,4,8,98,2015-98,-5.003,-8.26,-8.92,-3.641,MAM,-12.38
2015,4,9,99,2015-99,-5.683,-6.621,-8.68,-7.69,MAM,-11.67
2015,4,10,100,2015-100,-0.776,-4.717,-8.29,-1.195,MAM,-10.97
2015,4,11,101,2015-101,-1.476,-1.804,-7.67,-4.213,MAM,-9.92
2015,4,12,102,2015-102,5.974,0.13,-6.805,1.998,MAM,-9.16
2015,4,13,103,2015-103,-5.112,-0.412,-5.951,-6.858,MAM,-8.48
2015,4,14,104,2015-104,-9.34,-0.796,-5.227,-11.23,MAM,-8.21
2015,4,15,105,2015-105,-4.219,-2.323,-4.712,-5.804,MAM,-7.93
2015,4,16,106,2015-106,-2.154,-1.294,-4.453,-2.408,MAM,-7.74
2015,4,17,107,2015-107,-0.769,0.124,-4.225,-3.182,MAM,-7.41
2015,4,18,108,2015-108,-5.808,-1.585,-3.968,-6.857,MAM,-7.1
2015,4,19,109,2015-109,-5.243,-1.899,-3.833,-7.43,MAM,-6.906
2015,4,20,110,2015-110,-4.16,-2.053,-3.791,-6.919,MAM,-6.779
2015,4,21,111,2015-111,-8.54,-2.189,-3.806,-8.6,MAM,-6.66
2015,4,22,112,2015-112,-10.36,-2.286,-3.745,-10.77,MAM,-6.6
2015,4,23,113,2015-113,-13.12,-2.489,-3.77,-12.59,MAM,-6.664
2015,4,24,114,2015-114,-10.92,-2.855,-3.953,-9.25,MAM,-6.751
2015,4,25,115,2015-115,-4.873,-3.024,-3.96,-5.505,MAM,-6.744
2015,4,26,116,2015-116,-1.237,-2.952,-3.829,-5.221,MAM,-6.729
2015,4,27,117,2015-117,-1.032,-2.761,-3.619,-2.892,MAM,-6.346
2015,4,28,118,2015-118,-1.163,-2.527,-3.384,-3.545,MAM,-6.068
2015,4,29,119,2015-119,-1.004,-2.361,-3.17,-3.778,MAM,-5.661
2015,4,30,120,2015-120,3.906,-1.989,-2.889,0.169,MAM,-5.529
2015,5,1,121,2015-121,9.03,-1.019,-2.726,5.348,MAM,-5.327
2015,5,2,122,2015-122,6.088,0.926,-2.602,2.139,MAM,-5.111
2015,5,3,123,2015-123,-2.616,0.105,-2.566,-3.508,MAM,-4.923
2015,5,4,124,2015-124,-1.443,0.558,-2.422,-4.687,MAM,-4.861
2015,5,5,125,2015-125,-1.93,1.052,-2.351,-6.254,MAM,-4.719
2015,5,6,126,2015-126,-5.344,-0.598,-2.325,-7.35,MAM,-4.663
2015,5,7,127,2015-127,-5.091,-1.453,-2.28,-5.408,MAM,-4.543
2015,5,8,128,2015-128,-4.007,-1.367,-2.271,-4.545,MAM,-4.599
2015,5,9,129,2015-129,-3.672,-1.465,-2.346,-7.11,MAM,-4.628
2015,5,10,130,2015-130,-2.645,-1.666,-2.292,-5.524,MAM,-4.584
2015,5,11,131,2015-131,3.753,-1.607,-2.16,1.494,MAM,-4.524
2015,5,12,132,2015-132,0.436,-1.024,-2.112,-1.209,MAM,-4.217
2015,5,13,133,2015-133,6.926,-0.821,-1.965,7.19,MAM,-4.179
2015,5,14,134,2015-134,3.19,0.376,-1.892,1.469,MAM,-3.867
2015,5,15,135,2015-135,9.33,4.52,-1.774,7.32,MAM,-3.881
2015,5,16,136,2015-136,0.002,2.094,-1.777,-3.183,MAM,-3.698
2015,5,17,137,2015-137,-4.458,0.466,-1.772,-4.531,MAM,-3.689
2015,5,18,138,2015-138,2.35,4.141,-1.637,4.077,MAM,-3.597
2015,5,19,139,2015-139,3.272,3.95,-1.54,1.941,MAM,-3.371
2015,5,20,140,2015-140,1.346,3.914,-1.535,-0.172,MAM,-3.345
2015,5,21,141,2015-141,1.721,4.946,-1.538,1.228,MAM,-3.243
2015,5,22,142,2015-142,6.276,6.48,-1.433,3.191,MAM,-3.279
2015,5,23,143,2015-143,4.539,7.17,-1.399,4.372,MAM,-3.261
2015,5,24,144,2015-144,5.499,7.14,-1.314,1.646,MAM,-2.968
2015,5,25,145,2015-145,1.633,3.125,-1.39,0.354,MAM,-3.22
2015,5,26,146,2015-146,-2.443,-0.038,-1.389,-1.404,MAM,-2.96
2015,5,27,147,2015-147,-0.554,0.149,-1.312,0.203,MAM,-2.893
2015,5,28,148,2015-148,-1.062,0.535,-1.289,-0.732,MAM,-2.899
2015,5,29,149,2015-149,-1.885,-0.217,-1.293,-1.695,MAM,-2.911
2015,5,30,150,2015-150,4.089,3.915,-1.165,6.423,MAM,-2.913
2015,5,31,151,2015-151,10.85,8.56,-1.074,14.46,MAM,-2.748
2015,6,1,152,2015-152,12.42,8.4,-1.038,13.12,JJA,-2.69
2015,6,2,153,2015-153,6.514,5.559,-1.035,5.773,JJA,-2.508
2015,6,3,154,2015-154,4.063,4.448,-1.048,2.312,JJA,-2.62
2015,6,4,155,2015-155,5.424,7.74,-1.044,2.603,JJA,-2.461
2015,6,5,156,2015-156,12.24,10.08,-1.015,12.31,JJA,-2.49
2015,6,6,157,2015-157,18.09,15.51,-1.004,16.58,JJA,-2.33
2015,6,7,158,2015-158,17.29,15.73,-0.961,10.05,JJA,-2.239
2015,6,8,159,2015-159,9.41,10.01,-0.856,1.961,JJA,-2.345
2015,6,9,160,2015-160,6.625,7.56,-0.88,1.958,JJA,-2.389
2015,6,10,161,2015-161,3.347,4.462,-0.927,1.363,JJA,-2.367
2015,6,11,162,2015-162,3.969,5.577,-0.894,1.967,JJA,-2.326
2015,6,12,163,2015-163,4.517,7.271,,2.15,JJA,-2.238
2015,6,13,164,2015-164,3.774,6.531,,1.888,JJA,-2.202
2015,6,14,165,2015-165,2.835,5.596,,1.463,JJA,-2.193
2015,6,15,166,2015-166,6.441,9.186,,1.463,JJA,-2.127
2015,6,16,167,2015-167,6.472,9.216,,4.08,JJA,-1.791
2015,6,17,168,2015-168,7.34,10.08,,6.862,JJA,-1.966
2015,6,18,169,2015-169,9.51,12.24,,5.837,JJA,-1.838
2015,6,19,170,2015-170,11.2,13.922,,9.09,JJA,-1.573
2015,6,20,171,2015-171,11.07,13.793,,9.32,JJA,-1.603
2015,6,21,172,2015-172,10.57,13.295,,10.81,JJA,-1.739
2015,6,22,173,2015-173,10.4,13.126,,8.78,JJA,-1.535
2015,6,23,174,2015-174,10.7,13.425,,8.54,JJA,-1.719
2015,6,24,175,2015-175,18.94,21.626,,12.27,JJA,-1.574
2015,6,25,176,2015-176,13.49,16.201,,19.02,JJA,-1.476
2015,6,26,177,2015-177,14.93,17.635,,13.07,JJA,-1.53
2015,6,27,178,2015-178,19.1,21.785,,10.67,JJA,-1.579
2015,6,28,179,2015-179,7.95,10.687,,11.24,JJA,-1.409
2015,6,29,180,2015-180,10.63,13.355,,7.46,JJA,-1.595
2015,6,30,181,2015-181,14.42,17.127,,11.03,JJA,-1.537
2015,7,1,182,2015-182,16.26,18.327,,14.12,JJA,-1.584
2015,7,2,183,2015-183,16.45,18.51,,17.51,JJA,-1.256
2015,7,3,184,2015-184,12.45,14.672,,14.77,JJA,-1.374
2015,7,4,185,2015-185,10.14,12.456,,10.5,JJA,-1.399
2015,7,5,186,2015-186,5.286,7.8,,6.187,JJA,-1.423
2015,7,6,187,2015-187,11.89,14.135,,5.148,JJA,-1.452
2015,7,7,188,2015-188,11.08,13.358,,10.34,JJA,-1.228
2015,7,8,189,2015-189,11.71,13.963,,8.99,JJA,-1.332
2015,7,9,190,2015-190,14.13,16.284,,11.12,JJA,-1.254
2015,7,10,191,2015-191,16.42,18.481,,14.05,JJA,-1.212
2015,7,11,192,2015-192,17.21,19.239,,15.23,JJA,-1.213
2015,7,12,193,2015-193,16.56,18.615,,16.77,JJA,-1.01
2015,7,13,194,2015-194,11.19,13.464,,13.9,JJA,-1.239
2015,7,14,195,2015-195,8.42,10.806,,9.7,JJA,-1.093
2015,7,15,196,2015-196,11.29,13.56,,7.64,JJA,-1.225
2015,7,16,197,2015-197,15.91,17.992,,9.56,JJA,-1.102
2015,7,17,198,2015-198,10.99,13.272,,14.45,JJA,-1.043
2015,7,18,199,2015-199,8.1,10.499,,8.35,JJA,-1.067
2015,7,19,200,2015-200,11.81,14.058,,7.76,JJA,-1.095
2015,7,20,201,2015-201,13.8,15.968,,7.75,JJA,-1.136
2015,7,21,202,2015-202,15.24,17.349,,11.86,JJA,-1.039
2015,7,22,203,2015-203,15.14,17.253,,14.15,JJA,-0.985
2015,7,23,204,2015-204,13.91,16.073,,12.68,JJA,-0.939
2015,7,24,205,2015-205,18.65,20.62,,11.11,JJA,-0.91
2015,7,25,206,2015-206,16.93,18.97,,12.93,JJA,-0.788
2015,7,26,207,2015-207,19.25,21.196,,11.49,JJA,-0.977
2015,7,27,208,2015-208,20.87,22.75,,17.2,JJA,-0.803
2015,7,28,209,2015-209,20.61,22.501,,15.68,JJA,-0.887
2015,7,29,210,2015-210,11.74,13.991,,12.32,JJA,-0.764
2015,7,30,211,2015-211,12.83,15.037,,9.43,JJA,-0.811
2015,7,31,212,2015-212,15.05,17.167,,10.63,JJA,-0.819
2015,8,1,213,2015-213,10.19,11.387,,12.74,JJA,-0.711
2015,8,2,214,2015-214,7.55,8.621,,8.75,JJA,-0.752
2015,8,3,215,2015-215,9.09,10.235,,7.71,JJA,-0.774
2015,8,4,216,2015-216,9.67,10.842,,8.24,JJA,-0.737
2015,8,5,217,2015-217,10.94,12.173,,8.7,JJA,-0.685
2015,8,6,218,2015-218,8.2,9.302,,9.34,JJA,-0.589
2015,8,7,219,2015-219,10.57,11.785,,9.42,JJA,-0.567
2015,8,8,220,2015-220,13.15,14.488,,9.82,JJA,-0.676
2015,8,9,221,2015-221,13.9,15.274,,10.73,JJA,-0.668
2015,8,10,222,2015-222,11.06,12.298,,10.9,JJA,-0.606
2015,8,11,223,2015-223,14.79,16.206,,9.14,JJA,-0.614
2015,8,12,224,2015-224,20.73,22.429,,14.33,JJA,-0.566
2015,8,13,225,2015-225,18.27,19.852,,20.92,JJA,-0.543
2015,8,14,226,2015-226,14.46,15.86,,16.17,JJA,-0.455
2015,8,15,227,2015-227,10.62,11.837,,11.26,JJA,-0.494
