year,jd,month,date,season,airfneg15,airpneg15,airp0,airp15,airp8,bsw0,bsw15,bsw8,tis0,tis15,tis8,wsu0,wsu15,wsu8,fen0,fen15,fen8,fen300,fen700,bfr0,bfr15,bfr8,pfr0,pfr15,pfr8,bwp0,bwp15,bwp8,ppac0,ppac15,ppac8,ppawneg5,ppdc0,ppdc15,ppdc8,ppdw0,tun0,tun15,tun8,tun300,tun700
2016,235,8,2016-235,Summer,,-0.593,12.23,11.56,-0.54,11.72,10.40,-0.59,12.12,12.03,5.46,9.04,12.09,4.11,12.07,11.44,5.65,,-1.77,11.04,12.12,5.76,8.46,11.37,10.45,10.61,12.81,8.94,10.09,10.38,-0.55,3.68,11.40,11.51,0.08,,10.30,11.07,3.20,-2.04,-3.06
2016,236,8,2016-236,Summer,,-0.617,10.42,12.79,-0.54,10.36,10.71,-0.60,11.87,12.93,5.48,8.60,12.49,4.13,12.08,12.51,5.69,,-1.79,10.59,13.18,5.80,8.51,12.40,10.63,11.48,15.26,8.86,11.31,11.17,-0.47,4.09,11.73,11.86,0.09,,10.61,12.25,3.23,-2.05,-3.08
2016,237,8,2016-237,Summer,,-0.579,9.25,11.02,-0.51,8.75,8.40,-0.56,11.07,11.77,5.52,7.65,10.91,4.12,10.99,10.58,5.73,,-1.79,8.89,11.30,5.84,8.57,10.37,10.62,11.85,15.35,8.94,12.44,12.43,-0.47,4.46,11.40,10.48,0.12,,10.30,11.17,3.30,-2.06,-3.10
2016,238,8,2016-238,Summer,,-0.572,10.59,10.63,-0.52,9.91,9.63,-0.55,10.57,11.54,5.55,7.85,11.35,4.07,10.49,10.74,6.35,,-1.76,9.91,11.54,5.80,8.58,10.89,10.49,10.94,13.10,9.02,10.97,11.01,-0.44,4.40,10.49,10.86,0.14,,9.44,10.75,3.36,-2.05,-3.09
2016,239,8,2016-239,Summer,,-0.584,9.94,10.77,-0.50,10.51,10.16,-0.60,10.20,11.18,5.51,8.41,11.46,4.02,11.23,10.36,6.40,,-1.77,9.99,11.47,5.76,8.55,10.42,10.41,10.88,11.86,9.01,10.40,10.52,-0.49,3.89,11.02,10.96,0.14,,9.94,10.31,3.35,-2.01,-3.07
2016,240,8,2016-240,Summer,,-0.589,10.74,13.63,-0.51,12.83,11.91,-0.57,12.08,14.11,5.53,7.99,12.74,4.03,11.66,13.00,6.41,,-1.80,10.29,13.13,5.78,8.54,12.11,10.36,10.72,11.51,8.96,10.66,10.27,-0.42,4.12,11.58,12.08,0.13,,10.47,12.68,3.32,-2.01,-3.08
2016,241,8,2016-241,Summer,,-0.612,12.88,13.95,-0.52,14.44,12.56,-0.61,12.83,13.60,5.50,9.14,13.23,4.00,12.99,12.49,6.31,,-1.80,11.63,13.30,5.75,8.55,12.29,10.62,11.58,14.36,8.93,11.77,12.75,-0.55,4.51,12.46,12.51,0.14,,11.30,12.20,3.34,-2.03,-3.12
2016,242,8,2016-242,Summer,,-0.552,11.33,10.05,-0.48,10.63,9.88,-0.55,10.33,10.48,5.62,8.45,10.70,3.99,10.61,10.29,6.29,,-1.74,10.48,10.71,5.80,8.64,10.19,10.76,12.82,16.62,8.98,12.75,12.34,-0.40,5.12,10.41,10.29,0.21,,9.37,9.70,3.52,-2.02,-3.11
2016,243,8,2016-243,Summer,,-0.523,10.42,8.88,-0.45,9.30,8.60,-0.52,9.59,9.18,5.69,8.17,9.50,4.06,9.74,9.09,6.13,,-1.75,9.63,9.48,5.88,8.64,8.85,10.26,11.24,18.80,9.18,10.12,9.67,-0.39,4.54,9.70,9.24,0.21,,8.70,8.73,3.52,-1.90,-2.99
2016,244,8,2016-244,Summer,,-0.55,9.01,10.28,-0.46,8.80,9.12,-0.53,9.70,11.25,5.65,7.23,10.14,4.09,9.50,9.91,6.00,,-1.77,9.26,11.08,5.89,8.53,9.98,9.80,9.87,16.01,9.15,9.14,8.61,-0.43,3.95,10.03,9.80,0.16,,9.01,10.01,3.40,-1.89,-2.99
2016,245,9,2016-245,Summer,,-0.58,11.64,12.10,-0.49,11.87,11.41,-0.55,11.01,12.41,5.63,8.06,12.14,4.06,10.68,12.11,6.67,,-1.74,10.34,12.22,5.84,8.42,11.76,9.80,9.87,13.00,7.60,9.50,10.12,-0.43,3.80,10.40,11.38,0.61,,9.51,11.96,3.31,-1.94,-3.05
2016,246,9,2016-246,Summer,,-0.564,11.68,10.59,-0.47,10.31,9.83,-0.54,10.52,10.88,5.68,8.29,10.60,4.05,11.02,10.56,6.22,,-1.73,10.33,10.58,5.85,8.38,10.13,9.91,11.00,12.94,7.71,10.55,11.78,-0.41,3.99,10.25,9.98,0.63,,9.37,10.27,3.37,-1.94,-3.06
2016,247,9,2016-247,Summer,,-0.579,13.05,13.29,-0.48,13.58,13.30,-0.57,11.48,13.48,5.72,9.03,14.12,4.16,12.59,13.94,6.21,,-1.74,12.14,14.27,5.89,8.39,13.88,9.79,10.98,19.21,7.79,10.31,10.12,-0.36,4.50,11.19,13.18,0.64,,10.25,13.04,3.42,-1.89,-3.01
2016,248,9,2016-248,Summer,,-0.573,10.03,10.19,-0.47,7.96,9.09,-0.56,9.90,10.30,5.74,8.73,10.45,4.22,11.79,10.34,6.13,,-1.73,9.83,10.50,6.01,8.47,10.32,10.27,12.14,23.20,8.07,12.13,13.15,-0.43,4.21,10.36,9.85,0.69,,9.47,10.46,3.59,-1.92,-3.05
2016,249,9,2016-249,Summer,,-0.512,8.08,9.23,-0.43,8.32,7.99,-0.49,8.56,9.74,5.88,6.71,9.49,4.35,9.66,9.41,6.18,,-1.74,7.83,9.80,6.17,8.49,9.34,9.61,10.54,11.61,8.18,9.29,10.12,-0.33,4.66,8.70,8.97,0.71,,7.91,9.59,3.66,-1.94,-3.09
2016,250,9,2016-250,Summer,,-0.58,9.46,11.19,-0.45,9.03,9.50,-0.52,10.12,10.93,5.77,8.02,11.20,4.30,12.74,11.00,5.80,,-1.72,9.74,11.97,6.07,8.39,10.97,9.73,9.18,11.72,7.84,7.72,9.40,-0.54,4.10,10.61,10.53,0.65,,9.70,10.95,3.45,-1.89,-3.04
2016,251,9,2016-251,Summer,,-0.568,8.44,12.55,-0.45,9.86,10.67,-0.42,10.66,13.17,5.78,7.23,11.97,4.29,11.80,11.96,6.02,,-1.74,9.18,12.54,6.05,8.37,11.56,9.70,10.63,13.57,7.80,10.37,10.95,-0.28,3.87,10.70,11.23,0.64,,9.79,12.33,3.43,-1.90,-3.05
2016,252,9,2016-252,Summer,,-0.543,9.94,10.28,-0.43,9.92,9.31,-0.30,10.11,10.66,5.77,7.17,10.04,4.24,10.38,9.66,6.20,,-1.71,9.05,9.96,6.01,8.34,9.30,9.59,10.73,14.42,7.82,10.25,12.42,-0.42,4.52,9.87,9.47,0.65,,9.01,9.87,3.44,-1.92,-3.08
2016,253,9,2016-253,Summer,,-0.52,9.85,8.70,-0.41,9.04,8.09,-0.18,9.34,8.88,5.81,7.28,8.98,4.19,10.48,8.89,6.14,,-1.70,8.81,8.99,5.99,8.27,8.49,9.38,10.22,12.47,7.85,9.52,9.67,-0.36,4.62,9.38,8.51,0.65,,8.55,8.60,3.46,-1.87,-3.04
2016,254,9,2016-254,Summer,,-0.465,6.97,6.95,-0.36,3.89,4.27,0.04,6.56,6.80,5.84,6.09,6.40,4.18,8.53,6.31,5.95,,-1.74,6.26,6.33,6.02,8.14,6.26,8.97,9.81,10.66,7.78,8.84,8.45,-0.34,4.06,7.51,6.17,0.64,,6.79,7.28,3.41,-1.81,-2.99
2016,255,9,2016-255,Summer,,-0.431,6.75,5.45,-0.33,4.21,4.13,0.21,6.59,5.63,5.83,5.48,5.16,4.14,7.20,5.47,5.72,,-1.75,6.11,5.36,5.94,7.94,4.75,8.38,7.98,9.68,7.53,6.28,6.57,-0.44,3.49,6.57,5.04,0.59,,5.91,5.57,3.26,-1.76,-2.94
2016,256,9,2016-256,Summer,,-0.444,5.37,5.50,-0.33,3.83,4.07,0.32,5.52,5.21,5.73,5.32,5.24,4.04,6.80,5.52,5.38,,-1.74,5.81,5.54,5.81,7.70,5.46,7.80,6.82,7.16,7.10,5.24,5.32,-0.44,3.32,5.90,5.11,0.51,,5.29,5.90,3.00,-1.69,-2.88
2016,257,9,2016-257,Summer,,-0.467,3.90,7.53,-0.36,4.03,5.65,0.41,6.72,8.15,5.54,4.59,7.63,3.94,6.33,7.20,5.04,,-1.74,5.27,7.99,5.65,7.44,7.20,7.18,6.45,7.62,6.61,5.48,5.45,-0.38,2.67,5.60,7.28,0.43,,5.01,7.83,2.70,-1.71,-2.90
2016,258,9,2016-258,Summer,,-0.465,6.40,6.10,-0.35,5.52,5.53,0.54,6.88,6.51,5.46,5.73,6.35,3.80,7.38,6.50,4.96,,-1.74,6.80,6.67,5.49,7.21,6.36,7.41,5.96,8.75,6.33,5.06,7.61,-0.57,3.15,6.32,6.12,0.37,,5.68,6.56,2.53,-1.77,-2.98
2016,259,9,2016-259,Summer,,-0.405,5.54,4.85,-0.30,4.59,4.34,0.73,5.64,5.03,5.43,4.69,4.99,3.75,5.80,4.70,4.85,,-1.77,5.39,5.05,5.45,7.04,4.48,6.98,6.86,8.42,6.27,5.92,6.20,-0.36,2.76,5.32,4.89,0.36,,4.74,5.02,2.49,-1.70,-2.91
2016,260,9,2016-260,Summer,,-0.434,6.31,5.70,-0.32,4.88,4.51,0.74,5.83,5.72,5.31,4.68,4.96,3.67,6.51,5.34,4.64,,-1.74,5.27,5.41,5.33,6.85,4.97,6.75,5.80,8.47,5.99,4.88,4.84,-0.45,2.27,5.30,4.86,0.31,,4.73,5.41,2.32,-1.61,-2.82
2016,261,9,2016-261,Summer,,-0.504,7.92,9.28,-0.37,8.18,8.72,0.85,7.44,8.60,5.19,5.68,9.37,3.59,8.13,9.17,4.64,,-1.69,7.64,9.52,5.18,6.75,9.04,6.86,5.85,6.98,5.79,4.73,5.21,-0.47,2.53,6.71,8.87,0.28,,6.05,8.87,2.20,-1.65,-2.88
2016,262,9,2016-262,Summer,,-0.584,10.96,12.37,-0.43,11.82,12.03,0.89,10.24,12.07,5.05,6.99,12.68,3.54,10.94,12.40,4.74,,-1.67,10.14,12.80,5.06,6.76,12.26,7.43,7.62,10.06,5.71,7.49,8.63,-0.37,2.92,8.99,11.87,0.26,,8.18,11.95,2.15,-1.70,-2.93
2016,263,9,2016-263,Summer,,-0.555,10.78,10.29,-0.41,10.37,10.04,0.96,9.99,10.32,5.12,7.77,10.89,3.56,10.74,10.53,5.32,,-1.66,10.07,10.80,5.11,6.91,10.37,8.28,9.83,14.12,6.13,10.55,11.67,-0.34,3.43,9.43,10.25,0.34,,8.60,9.96,2.41,-1.81,-3.05
2016,264,9,2016-264,Summer,,-0.441,7.04,6.37,-0.31,5.78,5.85,1.27,6.58,6.59,5.35,6.14,6.51,3.71,7.16,6.68,5.35,,-1.71,6.83,6.61,5.33,7.10,6.23,8.22,10.00,24.37,6.79,9.93,9.84,-0.27,3.80,6.97,6.27,0.46,,6.29,6.59,2.81,-1.75,-2.99
2016,265,9,2016-265,Summer,,-0.418,4.62,4.54,-0.28,2.91,3.34,1.53,4.55,4.78,5.36,5.18,4.73,3.82,6.11,4.46,4.84,,-1.72,4.93,4.82,5.41,7.07,4.43,7.39,7.02,20.05,6.85,6.25,6.25,-0.37,3.99,5.28,4.64,0.47,,4.71,5.05,2.85,-1.61,-2.86
2016,266,9,2016-266,Summer,,-0.404,0.22,3.51,-0.28,-0.64,0.46,2.00,3.98,5.12,5.23,3.48,2.71,3.79,4.91,3.29,4.38,,-1.71,2.76,3.32,5.38,6.82,3.53,6.49,5.18,5.14,6.41,3.85,4.71,-0.40,5.55,4.00,2.82,0.39,,3.51,4.94,2.58,-1.63,-2.88
2016,267,9,2016-267,Summer,,-0.46,1.53,7.07,-0.32,2.11,4.22,2.31,5.11,7.41,5.11,3.75,7.25,3.66,6.18,7.00,4.57,,-1.69,4.53,7.58,5.18,6.50,6.98,5.88,3.84,4.31,5.93,3.13,4.36,-0.42,5.05,4.72,6.94,0.30,,4.18,7.25,2.29,-1.67,-2.93
2016,268,9,2016-268,Summer,,-0.509,5.75,10.02,-0.35,7.08,8.39,2.48,7.71,11.03,4.91,5.07,10.75,3.49,8.16,10.35,4.28,,-1.65,7.25,11.02,4.96,6.28,10.32,6.05,5.20,7.77,5.56,4.85,7.06,-0.49,3.74,6.91,10.12,0.23,,6.24,10.32,2.06,-1.68,-2.95
2016,269,9,2016-269,Summer,,-0.512,7.93,8.87,-0.35,7.97,8.27,2.55,7.48,8.88,4.91,6.27,8.98,3.38,8.13,8.93,4.06,,-1.64,7.93,9.02,4.89,6.26,8.67,6.76,8.05,10.75,5.72,7.62,8.31,-0.37,,7.09,8.43,0.59,2.78,6.73,8.65,2.15,-1.74,-3.02
2016,270,9,2016-270,Summer,,-0.461,7.31,7.13,-0.31,6.57,6.68,2.66,6.21,7.24,5.01,6.06,7.32,3.46,7.33,7.39,4.18,,-1.67,7.20,7.47,5.05,6.41,7.03,7.01,7.46,18.17,6.20,7.21,6.97,-0.37,,6.72,7.04,0.80,3.23,6.17,7.20,2.45,-1.63,-2.91
2016,271,9,2016-271,Summer,,-0.434,6.81,6.09,-0.28,6.36,5.67,2.97,6.41,6.02,5.07,5.50,6.46,3.55,6.76,6.20,4.30,,-1.69,6.68,6.48,5.16,6.42,5.88,6.81,6.81,18.30,6.32,6.35,5.89,-0.37,,5.93,5.92,0.82,3.41,5.56,6.01,2.53,-1.58,-2.87
2016,272,9,2016-272,Summer,,-0.514,6.28,9.68,-0.34,6.45,9.08,3.07,7.68,9.83,4.90,5.73,10.13,3.55,8.73,9.92,4.12,,-1.66,6.83,10.17,5.21,6.43,9.71,6.89,7.66,12.21,6.02,7.24,9.49,-0.40,,6.74,9.65,0.32,3.47,6.36,9.56,2.34,-1.55,-2.84
2016,273,9,2016-273,Summer,,-0.494,4.21,8.79,-0.33,3.93,7.52,3.21,6.20,8.90,4.89,4.61,9.11,3.55,7.13,8.77,4.05,,-1.68,5.82,9.21,5.21,6.41,8.90,6.69,6.69,14.65,6.06,6.55,8.57,-0.38,,6.11,8.69,0.59,3.59,5.44,8.53,2.37,-1.74,-3.05
2016,274,9,2016-274,Summer,,-0.466,3.76,6.99,-0.30,3.25,4.91,3.30,5.59,7.33,4.84,4.44,7.22,3.51,7.07,7.04,4.09,,-1.67,5.64,7.42,5.17,6.32,7.13,6.45,6.36,9.69,6.00,6.02,7.02,-0.37,,5.63,7.09,0.72,3.48,5.12,6.94,2.33,-1.69,-2.99
2016,275,10,2016-275,Cool,,-0.402,4.66,4.27,-0.25,3.81,3.74,3.37,5.05,4.59,4.93,4.42,4.21,3.45,5.50,4.45,4.31,,-1.73,4.68,4.08,4.96,6.18,4.01,6.29,3.92,7.83,6.33,4.70,3.89,-0.29,,4.56,4.21,0.84,3.31,4.30,4.60,2.38,-1.67,-2.98
2016,276,10,2016-276,Cool,,-0.357,2.32,3.30,-0.21,1.58,2.10,3.42,3.52,3.71,4.90,3.26,2.67,3.40,3.43,3.48,4.15,,-1.76,3.61,2.66,4.90,6.01,3.07,5.64,2.86,6.15,6.20,3.51,4.42,-0.30,,3.49,4.77,0.85,2.53,3.03,3.89,2.29,-1.49,-2.80
2016,277,10,2016-277,Cool,,-0.467,5.54,7.41,-0.29,5.82,7.03,3.26,6.02,7.46,4.67,4.98,7.68,3.30,6.51,7.66,3.87,,-1.68,5.20,7.30,4.79,5.86,7.48,5.57,4.47,4.35,5.97,5.39,6.87,-0.33,,5.19,7.38,0.49,2.42,4.96,7.50,1.96,-1.44,-2.75
2016,278,10,2016-278,Cool,,-0.351,2.59,1.90,-0.20,0.91,1.36,3.37,2.94,2.16,4.74,3.08,1.93,3.24,2.59,1.87,3.71,,-1.79,3.41,1.98,4.72,5.68,1.48,5.35,2.48,15.08,5.78,2.70,1.85,-0.32,,2.76,2.03,0.70,2.46,2.57,2.15,2.04,-1.61,-2.94
2016,279,10,2016-279,Cool,,-0.345,1.89,1.76,-0.19,1.10,1.23,3.35,2.43,1.51,4.67,2.76,1.80,3.17,2.06,1.56,3.41,,-1.80,3.06,1.85,4.64,5.47,1.28,4.74,1.79,2.10,5.61,1.51,1.42,-0.33,,1.69,1.58,0.58,1.94,1.75,1.80,1.89,-1.42,-2.74
2016,280,10,2016-280,Cool,,-0.35,2.21,2.29,-0.19,1.48,1.84,3.31,2.62,2.06,4.55,2.69,2.51,3.06,2.15,2.25,3.12,,-1.79,3.02,2.51,4.51,5.23,2.03,4.40,1.88,2.01,5.29,1.50,1.97,-0.36,,1.67,2.16,0.42,1.54,1.86,2.45,1.65,-1.38,-2.72
2016,281,10,2016-281,Cool,,-0.353,2.38,1.93,-0.19,1.31,1.35,3.24,2.64,1.65,4.41,2.67,1.91,2.95,2.80,1.82,2.76,,-1.78,3.01,1.95,4.38,5.01,1.41,4.17,1.89,2.69,4.95,1.45,1.57,-0.38,,1.63,1.74,0.36,1.37,1.87,2.10,1.41,-1.39,-2.72
2016,282,10,2016-282,Cool,,-0.337,0.93,0.63,-0.18,-0.07,0.15,3.18,1.92,0.91,4.33,2.22,0.96,2.84,1.92,0.64,2.63,,-1.80,2.58,1.07,4.25,4.80,0.28,3.91,1.37,2.92,4.67,0.82,0.68,-0.39,,1.06,0.79,0.31,1.25,1.25,0.92,1.28,-1.41,-2.75
2016,283,10,2016-283,Cool,,-0.341,0.69,0.46,-0.19,0.11,-0.34,3.11,1.76,0.36,4.22,1.97,0.52,2.72,1.54,0.14,2.48,,-1.80,2.35,0.67,4.12,4.59,0.00,3.55,1.19,1.24,4.44,0.48,0.21,-0.40,,0.75,0.29,0.23,0.97,1.03,0.44,1.11,-1.37,-2.72
2016,284,10,2016-284,Cool,,-0.337,0.41,0.76,-0.18,-0.22,-0.27,3.02,1.65,0.74,4.09,1.77,0.41,2.60,1.28,0.67,2.27,,-1.80,2.14,0.56,3.97,4.39,0.04,3.34,0.87,0.93,4.18,0.23,0.55,-0.42,,0.52,0.64,0.18,0.82,0.65,1.04,0.94,-1.36,-2.70
2016,285,10,2016-285,Cool,,-0.332,0.15,-0.09,-0.18,-0.75,-0.96,2.93,0.97,-0.14,4.01,1.49,-0.20,2.48,0.70,-0.50,2.08,,-1.82,1.88,0.00,3.84,4.17,-0.86,3.06,0.53,1.36,3.95,-0.13,-0.30,-0.43,,0.20,-0.26,0.13,0.63,0.24,0.03,0.80,-1.36,-2.71
2016,286,10,2016-286,Cool,,-0.33,0.08,-1.77,-0.18,-2.03,-2.29,2.84,0.42,-1.35,3.88,1.31,-1.36,2.34,0.57,-1.82,1.85,,-1.84,1.71,-1.08,3.68,3.96,-2.20,2.72,0.38,-0.02,3.73,-0.30,-1.39,-0.44,,0.05,-1.42,0.14,0.44,0.07,-1.36,0.65,-1.34,-2.70
2016,287,10,2016-287,Cool,,-0.328,-0.39,-4.16,-0.19,-4.61,-4.52,2.76,-0.14,-3.62,3.76,0.89,-3.83,2.18,0.67,-4.23,1.56,,-1.85,1.35,-3.36,3.50,3.72,-4.52,2.31,0.22,-1.39,3.50,-0.48,-3.72,-0.45,,-0.11,-3.90,0.08,0.33,-0.13,-3.79,0.52,-1.33,-2.69
2016,288,10,2016-288,Cool,,-0.33,-2.05,-4.94,-0.19,-5.29,-5.37,2.66,-0.66,-4.20,3.62,0.42,-4.48,2.03,0.14,-4.84,1.49,,-1.85,0.96,-3.97,3.32,3.46,-5.17,1.90,0.06,-4.02,3.19,-0.59,-4.22,-0.46,,-0.22,-4.43,0.06,0.18,-0.32,-4.19,0.41,-1.30,-2.66
2016,289,10,2016-289,Cool,,-0.328,-1.51,-1.71,-0.18,-1.98,-1.83,2.54,-0.58,-1.57,3.45,0.30,-1.14,1.93,0.08,-1.47,1.40,,-1.83,0.85,-0.88,3.21,3.24,-1.58,1.66,0.04,-4.59,2.84,-0.48,-1.47,-0.46,,-0.11,-1.50,0.06,0.07,-0.35,-1.05,0.33,-1.28,-2.65
2016,290,10,2016-290,Cool,,-0.34,-0.51,0.21,-0.17,-1.34,-0.90,2.41,-0.06,-0.17,3.25,0.28,0.17,1.79,0.11,-0.24,1.29,,-1.79,0.86,0.34,3.05,3.04,-0.51,1.52,0.14,-1.29,2.55,-0.39,-0.42,-0.47,,-0.04,-0.39,0.06,0.01,-0.22,-0.02,0.23,-1.28,-2.65
2016,291,10,2016-291,Cool,,-0.333,-0.16,0.94,-0.16,-0.65,0.56,2.30,-0.18,0.61,3.12,0.29,1.22,1.67,0.11,0.83,1.19,,-1.80,0.89,1.32,2.90,2.87,0.78,1.41,0.29,1.21,2.32,-0.33,0.61,-0.47,,0.02,0.71,0.06,-0.02,-0.04,1.03,0.19,-1.32,-2.69
2016,292,10,2016-292,Cool,,-0.334,0.08,0.93,-0.16,-0.20,0.60,2.20,-0.18,0.85,2.99,0.30,1.27,1.56,0.13,0.90,1.02,,-1.79,0.90,1.36,2.78,2.72,0.80,1.33,0.35,1.85,2.14,-0.29,0.81,-0.48,,0.06,0.92,0.07,-0.08,0.03,1.21,0.16,-1.29,-2.67
2016,293,10,2016-293,Cool,,-0.331,0.11,1.02,-0.16,-0.16,0.33,2.10,-0.19,0.77,2.85,0.31,0.87,1.46,0.14,0.78,0.91,,-1.79,0.91,0.99,2.66,2.59,0.62,1.24,0.36,7.12,1.97,-0.27,0.70,-0.48,,0.07,0.81,0.06,-0.09,0.04,1.16,0.13,-1.28,-2.66
2016,294,10,2016-294,Cool,,-0.326,0.09,-0.93,-0.16,-0.81,-1.33,2.02,-0.08,-1.05,2.75,0.33,-0.54,1.36,0.15,-0.99,0.81,,-1.81,0.92,-0.32,2.55,2.45,-1.17,1.16,0.34,1.34,1.83,-0.32,-1.04,-0.48,,0.03,-1.04,0.09,-0.09,0.02,-0.87,0.10,-1.27,-2.66
2016,295,10,2016-295,Cool,,-0.347,0.03,0.94,-0.16,-0.82,0.53,1.95,-0.18,0.55,2.63,0.36,1.39,1.30,0.34,0.77,0.76,,-1.75,0.95,1.47,2.47,2.36,0.52,1.14,0.32,-0.58,1.72,-0.25,0.43,-0.49,,0.10,0.52,-0.06,-0.08,-0.01,0.71,0.05,-1.27,-2.66
2016,296,10,2016-296,Cool,,-0.337,0.09,0.75,-0.15,-0.15,0.52,1.87,0.05,0.73,2.60,0.36,1.31,1.23,0.23,0.68,0.80,,-1.78,0.95,1.39,2.39,2.28,0.63,1.13,0.35,1.26,1.66,-0.28,0.41,-0.48,,0.07,0.50,0.08,-0.11,0.03,0.64,0.07,-1.31,-2.71
2016,297,10,2016-297,Cool,,-0.337,0.10,0.97,-0.15,0.38,0.76,1.80,0.71,0.94,2.51,0.36,1.63,1.17,0.28,0.75,0.71,,-1.77,0.91,1.69,2.32,2.21,0.84,1.12,0.07,10.23,1.59,-0.24,0.62,-0.48,,0.10,0.72,0.07,-0.12,-0.31,1.51,0.04,-1.28,-2.69
2016,298,10,2016-298,Cool,,-0.328,0.11,0.53,-0.15,-0.19,-0.07,1.75,1.05,0.53,2.48,0.36,0.57,1.11,0.24,0.53,0.63,,-1.78,0.83,0.71,2.25,2.12,0.34,1.07,-0.47,11.68,1.52,-0.28,0.38,-0.48,,0.06,0.47,0.08,-0.11,-0.95,-3.38,0.02,-1.25,-2.68
2016,299,10,2016-299,Cool,,-0.331,0.10,-0.07,-0.15,-0.45,-0.90,1.70,0.59,-0.20,2.46,0.36,-0.11,1.05,0.26,-0.08,0.56,,-1.78,0.63,0.08,2.19,2.04,-0.34,1.05,-1.95,5.79,1.45,-0.31,-0.26,-0.48,,0.04,-0.21,0.07,-0.11,-2.72,-5.66,0.03,-1.17,-2.62
2016,300,10,2016-300,Cool,,-0.327,0.06,-0.91,-0.15,-0.96,-1.56,1.66,0.02,-1.12,2.43,0.35,-0.78,1.00,0.24,-1.00,0.46,,-1.79,0.82,-0.53,2.13,1.98,-1.39,1.04,-0.53,0.82,1.40,-0.32,-1.06,-0.48,,0.03,-1.07,0.07,-0.09,-1.03,-0.10,0.05,-1.14,-2.59
2016,301,10,2016-301,Cool,,-0.331,0.10,0.16,-0.15,-0.34,0.04,1.61,0.44,0.07,2.38,0.35,0.90,0.97,0.12,0.21,0.54,,-1.76,0.90,1.02,2.09,1.94,0.03,1.05,0.08,1.47,1.35,-0.28,0.03,-0.49,,0.06,0.10,0.04,-0.10,-0.29,-2.09,0.04,-1.15,-2.61
2016,302,10,2016-302,Cool,,-0.327,0.09,-2.19,-0.15,-0.31,-2.58,1.57,0.47,-1.84,2.33,0.32,-1.78,0.92,0.10,-2.21,0.43,,-1.80,0.34,-1.46,2.03,1.88,-2.51,1.01,-3.86,6.11,1.32,-0.32,-1.98,-0.49,,0.03,-2.05,0.11,-0.09,-5.00,-11.72,-0.03,-1.16,-2.61
2016,303,10,2016-303,Cool,,-0.332,-0.08,-3.82,-0.16,-0.90,-4.02,1.56,-0.21,-3.73,2.29,0.24,-3.32,0.86,0.10,-3.70,0.46,,-1.81,0.72,-2.89,1.97,1.82,-3.94,0.98,-0.63,1.82,1.27,-0.37,-3.54,-0.47,,-0.02,-3.71,0.08,-0.08,-1.15,-3.02,0.22,-1.13,-2.59
2016,304,10,2016-304,Cool,,-0.352,-1.19,-9.81,-0.21,-2.52,-11.27,1.56,-0.42,-8.05,2.22,-0.01,-10.22,0.73,0.26,-9.68,0.65,,-1.82,0.19,-9.28,1.81,1.74,-10.98,0.90,-2.97,-2.16,1.21,-0.57,-7.91,-0.47,,-0.20,-8.37,0.07,-0.09,-3.93,-8.63,0.19,,
2016,305,10,2016-305,Cool,,-0.338,-2.03,-6.76,-0.19,-3.06,-7.96,1.53,-0.80,-6.56,2.18,-0.15,-7.01,0.71,0.31,-6.91,0.77,,-1.80,0.23,-6.31,1.79,1.70,-6.85,0.88,-1.89,-8.30,1.14,-0.70,-6.15,-0.48,,-0.31,-6.49,0.02,-0.09,-2.64,-6.03,0.16,,
2016,306,11,2016-306,Cool,,-0.326,-0.81,-2.38,-0.15,-1.75,-2.43,1.45,-0.35,-2.46,2.11,-0.12,-1.69,0.75,0.39,-2.42,0.78,,-1.80,-0.21,-2.06,1.89,1.69,-2.45,0.89,-1.25,-6.18,1.09,-1.53,-2.88,-0.55,,-0.19,-2.39,0.04,-0.09,-1.01,-1.77,0.76,,
2016,307,11,2016-307,Cool,,-0.344,-0.54,-6.62,-0.18,-0.95,-7.19,1.40,0.03,-5.39,2.02,-0.20,-6.28,0.66,0.35,-6.42,0.57,,-1.82,-0.24,-6.30,1.78,1.64,-7.02,0.84,-2.38,0.20,1.07,-1.66,-6.09,-0.53,,-0.32,-5.82,0.16,-0.13,-3.70,-5.55,0.72,,
2016,308,11,2016-308,Cool,,-0.344,-1.36,-8.28,-0.20,-2.14,-9.79,1.43,-0.64,-8.17,1.97,-0.52,-8.39,0.56,0.32,-8.49,0.65,,-1.80,-0.11,-8.25,1.65,1.56,-8.77,0.78,-2.97,-3.82,1.01,-2.08,-8.17,-0.55,,-0.76,-8.04,0.05,-0.12,-5.09,-7.50,0.63,,
2016,309,11,2016-309,Cool,,-0.343,-0.32,1.35,-0.15,-0.80,0.82,1.31,-0.34,0.91,1.90,-0.17,1.42,0.63,0.39,1.46,0.73,,-1.73,-0.13,0.82,1.74,1.59,1.32,0.84,-0.15,-6.93,0.94,-1.45,0.35,-0.56,,-0.11,1.07,0.02,-0.13,1.60,1.89,0.54,,
2016,310,11,2016-310,Cool,,-0.334,-0.33,-0.14,-0.15,-1.02,-1.40,1.29,-0.28,-0.41,1.84,-0.10,-0.08,0.58,0.63,-0.35,1.03,,-1.75,-0.19,-0.56,1.68,1.54,-0.37,0.80,-0.66,5.39,0.95,-1.36,-1.09,-0.55,,-0.02,-0.48,0.04,-0.11,0.38,0.18,0.54,,
